# 词语表 · 课本用到的那部分（词 + 拼音）
#
# 原表取自汉语拼音辞典 https://github.com/mapull/chinese-dictionary
# （经 https://github.com/zispace/hanzi-words 整理），三十多万条，太大不入库。
# 这里只留在五本课本里真出现过的，别的用不上。
#
# 原表有错（「一不做，二不休」注成 yī bū zuò），所以只作词的边界用，
# 注音一律和 pypinyin 交叉验证，两边一致才收；课本自己注过音的以课本为准。
有始无终	yǒu shǐ wú zhōng
有始有终	yǒu shǐ yǒu zhōng
有子	yǒu zi
有守	yǒu shǒu
有宋	yǒu sòng
有室	yǒu shì
有害	yǒu hài
有家	yǒu jiā
有差	yǒu chà
有幸	yǒu xìng
有序	yǒu xù
有当	yǒu dāng
有形	yǒu xíng
有待	yǒu dài
有心	yǒu xīn
有心人	yǒu xīn rén
有志	yǒu zhì
有怀	yǒu huái
有思	yǒu sī
有性	yǒu xìng
有性杂交	yǒu xìng zá jiāo
有恒	yǒu héng
有情	yǒu qíng
有意	yǒu yì
有意思	yǒu yì sī
有意识	yǒu yì shí
有感	yǒu gǎn
有慢	yǒu màn
有戏	yǒu xì
有成	yǒu chéng
有所作为	yǒu suǒ zuò wéi
有所思	yǒu suǒ sī
有损	yǒu sǔn
有政	yǒu zhèng
有故	yǒu gù
有效	yǒu xiào
有数	yǒu shù
有方	yǒu fāng
有无	yǒu wú
有日	yǒu rì
有日子	yǒu rì zi
有旧	yǒu jiù
有时	yǒu shí
有明	yǒu míng
有朝	yǒu cháo
有朝一日	yǒu zhāo yī rì
有机	yǒu jī
有机体	yǒu jī tǐ
有机玻璃	yǒu jī bō lí
有条不紊	yǒu tiáo bù wěn
有来	yǒu lái
有根	yǒu gēn
有正	yǒu zhèng
有殷	yǒu yīn
有气	yǒu qì
有气无力	yǒu qì wú lì
有气没力	yǒu qì méi lì
有汉	yǒu hàn
有清	yǒu qīng
有漏	yǒu lòu
有点	yǒu diǎn
有点儿	yǒu diǎn ér
有理	yǒu lǐ
有甚	yǒu shén
有生	yǒu shēng
有生之年	yǒu shēng zhī nián
有用	yǒu yòng
有的	yǒu de
有的放矢	yǒu dì fàng shǐ
有的是	yǒu de shì
有益	yǒu yì
有目共睹	yǒu mù gòng dǔ
有相	yǒu xiāng
有着	yǒu zhe
有知	yǒu zhī
有礼	yǒu lǐ
有神	yǒu shén
有私	yǒu sī
有秋	yǒu qiū
有种	yǒu zhǒng
有秩	yǒu zhì
有章	yǒu zhāng
有等	yǒu děng
有线	yǒu xiàn
有终	yǒu zhōng
有缘	yǒu yuán
有罪	yǒu zuì
有脸	yǒu liǎn
有自	yǒu zì
有致	yǒu zhì
有色	yǒu sè
有节	yǒu jié
有若	yǒu ruò
有行	yǒu xíng
有见	yǒu jiàn
有言	yǒu yán
有赖	yǒu lài
有趣	yǒu qù
有辞	yǒu cí
有连	yǒu lián
有道	yǒu dào
有酒	yǒu jiǔ
有采	yǒu cǎi
有门	yǒu mén
有闲	yǒu xián
有闲阶级	yǒu xián jiē jí
有间	yǒu jiān
有限	yǒu xiàn
有骨头	yǒu gú tou
有鬼	yǒu guǐ
朋友	péng yǒu
朋辈	péng bèi
服丧	fú sāng
服从	fú cóng
服刑	fú xíng
服务	fú wù
服务业	fú wù yè
服务员	fú wù yuán
服役	fú yì
服气	fú qì
服膺	fú yīng
服色	fú sè
服药	fú yào
服装	fú zhuāng
服输	fú shū
服饰	fú shì
朔风	shuò fēng
朗照	lǎng zhào
朗诵	lǎng sòng
朗读	lǎng dú
望中	wàng zhōng
望岳	wàng yuè
望帝	wàng dì
望帝啼鹃	wàng dì tí juān
望幸	wàng xìng
望想	wàng xiǎng
望文生义	wàng wén shēng yì
望日	wàng rì
望望	wàng wàng
望洋	wàng yáng
望洋兴叹	wàng yáng xīng tàn
望远镜	wàng yuǎn jìng
望门	wàng mén
朝不虑夕	zhāo bù lǜ xī
朝代	cháo dài
朝发夕至	zhāo fā xī zhì
朝向	cháo xiàng
朝夕	zhāo xī
朝廷	cháo tíng
朝拜	cháo bài
朝政	cháo zhèng
朝日	cháo rì
朝服	cháo fú
朝朝	cháo cháo
朝朝暮暮	zhāo zhāo mù mù
朝歌夜弦	zhāo gē yè xián
朝气	zhāo qì
朝气蓬勃	zhāo qì péng bó
朝生暮死	zhāo shēng mù sǐ
朝臣	cháo chén
朝见	cháo jiàn
朝车	cháo chē
朝野	cháo yě
朝野上下	cháo yě shàng xià
朝霞	zhāo xiá
朝露	zhāo lù
朝飞暮卷	zhāo fēi mù juǎn
朝餐	cháo cān
期中	qī zhōng
期于	qī yú
期刊	qī kān
期功	qī gōng
期待	qī dài
期思	qī sī
期望	qī wàng
期求	qī qiú
期许	qī xǔ
期间	qī jiān
期限	qī xiàn
朦朦胧胧	méng méng lóng lóng
朦胧	méng lóng
木偶	mù ǒu
木偶人	mù ǒu rén
木兰	mù lán
木兰诗	mù lán shī
木刻	mù kè
木匠	mù jiàng
木匣	mù xiá
木场	mù chǎng
木头	mù tou
木屐	mù jī
木工	mù gōng
木料	mù liào
木星	mù xīng
木材	mù cái
木板	mù bǎn
木构	mù gòu
木梆	mù bāng
木牌	mù pái
木直中绳	mù zhí zhòng shéng
木石	mù shí
木船	mù chuán
木薯	mù shǔ
木钟	mù zhōng
木鸡	mù jī
未兆	wèi zhào
未兆易谋	wèi zhī yì móu
未免	wèi miǎn
未几	wèi jǐ
未及	wèi jí
未合	wèi hé
未央	wèi yāng
未尝	wèi cháng
未已	wèi yǐ
未必	wèi bì
未成一篑	wèi chéng yī kuì
未易	wèi yì
未曾	wèi céng
未有	wèi yǒu
未来	wèi lái
未知数	wèi zhī shù
未若	wèi ruò
末世	mò shì
末了	mò liǎo
末代	mò dài
末尾	mò wěi
末年	mò nián
末日	mò rì
末期	mò qī
末端	mò duān
末节	mò jié
末路	mò lù
本主	běn zhǔ
本义	běn yì
本事	běn shì
本人	běn rén
本任	běn rèn
本作	běn zuò
本兵	běn bīng
本军	běn jūn
本出	běn chū
本分	běn fèn
本初	běn chū
本原	běn yuán
本名	běn míng
本国	běn guó
本图	běn tú
本土	běn tǔ
本地	běn dì
本子	běn zi
本官	běn guān
本家	běn jiā
本对	běn duì
本年	běn nián
本心	běn xīn
本性	běn xìng
本情	běn qíng
本指	běn zhǐ
本文	běn wén
本星系群	běn xīng xì qún
本末	běn mò
本本	běn běn
本本主义	běn běn zhǔ yì
本条	běn tiáo
本来	běn lái
本来面目	běn lái miàn mù
本法	běn fǎ
本科	běn kē
本立	běn lì
本等	běn děng
本纪	běn jì
本经	běn jīng
本职	běn zhí
本能	běn néng
本自	běn zì
本色	běn sè
本营	běn yíng
本要	běn yào
本规	běn guī
本质	běn zhì
本身	běn shēn
本途	běn tú
本道	běn dào
本里	běn lǐ
本钱	běn qián
本领	běn lǐng
札记	zhá jì
术业	shù yè
术家	shù jiā
术知	shù zhī
术精	shù jīng
术语	shù yǔ
术路	shù lù
朱丹	zhū dān
朱于	zhū yú
朱公	zhū gōng
朱子	zhū zi
朱弦	zhū xián
朱温	zhū wēn
朱熹	zhū xī
朱生豪	zhū shēng háo
朱砂	zhū shā
朱红	zhū hóng
朱自清	zhū zì qīng
朱邪	zhū xié
朱雀	zhū què
朱雀门	zhū què mén
朱颜	zhū yán
朴实	pǔ shí
朴实无华	pǔ shí wú huá
朴素	pǔ sù
朴质	pǔ zhì
朵儿	duǒ ér
机中	jī zhōng
机件	jī jiàn
机会	jī huì
机会主义	jī huì zhǔ yì
机体	jī tǐ
机关	jī guān
机关刊物	jī guān kān wù
机关报	jī guān bào
机制	jī zhì
机器	jī qì
机场	jī chǎng
机心	jī xīn
机智	jī zhì
机构	jī gòu
机枪	jī qiāng
机械	jī xiè
机灵	jī líng
机理	jī lǐ
机电	jī diàn
机织	jī zhī
机网	jī wǎng
机警	jī jǐng
机遇	jī yù
朽木	xiǔ mù
朽索	xiǔ suǒ
朽腐	xiǔ fǔ
杀人如麻	shā rén rú má
杀人放火	shā rén fàng huǒ
杀声	shā shēng
杀害	shā hài
杀手	shā shǒu
杀气	shā qì
杀生	shā shēng
杀身	shā shēn
杂乱	zá luàn
杂乱无章	zá luàn wú zhāng
杂交	zá jiāo
杂交水稻	zá jiāo shuǐ dào
杂交种	zá jiāo zhǒng
杂剧	zá jù
杂务	zá wù
杂和	zá hé
杂咏	zá yǒng
杂彩	zá cǎi
杂志	zá zhì
杂情	zá qíng
杂戏	zá xì
杂技	zá jì
杂文	zá wén
杂曲	zá qū
杂杂	zá zá
杂理	zá lǐ
杂种	zá zhǒng
杂糅	zá róu
杂草	zá cǎo
杂言	zá yán
杂货	zá huò
杂货铺	zá huò pù
杂音	zá yīn
权人	quán rén
权利	quán lì
权力	quán lì
权势	quán shì
权威	quán wēi
权益	quán yì
权衡	quán héng
权衡利弊	quán héng lì bì
权证	quán zhèng
权贵	quán guì
杆儿	gān ér
杆子	gān zi
杆秤	gǎn chèng
李家	lǐ jiā
李尔王	lǐ ěr wáng
李清照	lǐ qīng zhào
李诫	lǐ jiè
李贺	lǐ hè
杏装	xìng zhuāng
材料	cái liào
村子	cūn zi
村庄	cūn zhuāng
村落	cūn luò
村镇	cūn zhèn
杖责	zhàng zé
杜宇	dù yǔ
杜康	dù kāng
杜撰	dù zhuàn
杜绝	dù jué
杜鹃	dù juān
杜鹃啼血	dù juān tí xuě
束发	shù fà
束素	shù sù
束缚	shù fù
束草	shù cǎo
杠杆	gàng gǎn
条件	tiáo jiàn
条凳	tiáo dèng
条子	tiáo zi
条支	tiáo zhī
条文	tiáo wén
条条	tiáo tiáo
条理	tiáo lǐ
条白	tiáo bái
条目	tiáo mù
条约	tiáo yuē
条纹	tiáo wén
条规	tiáo guī
条贯	tiáo guàn
条陈	tiáo chén
来下	lái xià
来不及	lái bù jí
来世	lái shì
来临	lái lín
来些	lái xiē
来享	lái xiǎng
来人	lái rén
来今	lái jīn
来代	lái dài
来体	lái tǐ
来信	lái xìn
来到	lái dào
来势	lái shì
来势汹汹	lái shì xiōng xiōng
来历	lái lì
来同	lái tóng
来哲	lái zhé
来回	lái huí
来因	lái yīn
来处	lái chù
来学	lái xué
来宜	lái yí
来客	lái kè
来岁	lái suì
来年	lái nián
来归	lái guī
来往	lái wǎng
来得	lái de
来得及	lái de jí
来情	lái qíng
来成	lái chéng
来报	lái bào
来教	lái jiào
来方	lái fāng
来日	lái rì
来朝	lái cháo
来源	lái yuán
来犯	lái fàn
来生	lái shēng
来由	lái yóu
来稿	lái gǎo
来纪	lái jì
来者	lái zhě
来自	lái zì
来苏	lái sū
来许	lái xǔ
来访	lái fǎng
来还	lái hái
来龙	lái lóng
来龙去脉	lái lóng qù mài
杨万里	yáng wàn lǐ
杨柳	yáng liǔ
杨花	yáng huā
杯子	bēi zi
杯盘狼籍	bēi pán láng jí
杰作	jié zuò
杰出	jié chū
杳无	yǎo wú
杳无音信	yǎo wú yīn xìn
松子	sōng zi
松开	sōng kāi
松弛	sōng chí
松懈	sōng xiè
松手	sōng shǒu
松散	sōng sǎn
松柏	sōng bǎi
松毛	sōng máo
松爽	sōng shuǎng
松紧	sōng jǐn
松花	sōng huā
松菊	sōng jú
板凳	bǎn dèng
板刷	bǎn shuā
板本	bǎn běn
板板	bǎn bǎn
板桌	bǎn zhuō
板箱	bǎn xiāng
板门	bǎn mén
极为	jí wéi
极乐	jí lè
极其	jí qí
极力	jí lì
极地	jí dì
极天	jí tiān
极度	jí dù
极微	jí wēi
极思	jí sī
极星	jí xīng
极浦	jí pǔ
极游	jí yóu
极点	jí diǎn
极目	jí mù
极端	jí duān
极致	jí zhì
极视	jí shì
极言	jí yán
极边	jí biān
极远	jí yuǎn
极限	jí xiàn
构件	gòu jiàn
构建	gòu jiàn
构思	gòu sī
构怨	gòu yuàn
构成	gòu chéng
构架	gòu jià
构造	gòu zào
枇杷	pí pá
枉自	wǎng zì
枉驾	wǎng jià
析中	xī zhōng
析义	xī yì
析产	xī chǎn
析解	xī jiě
枕席	zhěn xí
枕木	zhěn mù
枕藉	zhěn jiè
林区	lín qū
林子	lín zi
林学	lín xué
林带	lín dài
林木	lín mù
林立	lín lì
林苑	lín yuàn
林莽	lín mǎng
林觉民	lín jué mín
林黛玉	lín dài yù
枚举	méi jǔ
枚别	méi bié
果只	guǒ zhǐ
果品	guǒ pǐn
果园	guǒ yuán
果子	guǒ zi
果实	guǒ shí
果敢	guǒ gǎn
果断	guǒ duàn
果是	guǒ shì
果树	guǒ shù
果然	guǒ rán
果真	guǒ zhēn
果糖	guǒ táng
枝叶	zhī yè
枝干	zhī gàn
枝杈	zhī chà
枝繁	zhī fán
枝繁叶茂	zhī fán yè mào
枝节	zhī jié
枣子	zǎo zi
枣木	zǎo mù
枣红	zǎo hóng
枪弹	qiāng dàn
枪支	qiāng zhī
枪杀	qiāng shā
枪毙	qiāng bì
枪炮	qiāng pào
枫叶	fēng yè
枯松	kū sōng
枯桑	kū sāng
枯槁	kū gǎo
枯死	kū sǐ
枯燥	kū zào
枯燥无味	kū zào wú wèi
枯萎	kū wěi
架势	jià shì
架子	jià zi
架梁	jià liáng
架设	jià shè
枷锁	jiā suǒ
某些	mǒu xiē
某人	mǒu rén
染料	rǎn liào
染污	rǎn wū
柔和	róu hé
柔声	róu shēng
柔弱	róu ruò
柔情	róu qíng
柔情似水	róu qíng sì shuǐ
柔条	róu tiáo
柔滑	róu huá
柔石	róu shí
柔美	róu měi
柔软	róu ruǎn
柔驯	róu xùn
柜上	guì shàng
柜台	guì tái
柜子	guì zi
柠檬	níng méng
查对	chá duì
查工	chá gōng
查找	chá zhǎo
查报	chá bào
查数	chá shù
查清	chá qīng
查点	chá diǎn
查理	chá lǐ
查看	chá kàn
查结	chá jié
查访	chá fǎng
查问	chá wèn
查阅	chá yuè
查验	chá yàn
柱头	zhù tóu
柱子	zhù zi
柳宗元	liǔ zōng yuán
柳影	liǔ yǐng
柳条	liǔ tiáo
柳永	liǔ yǒng
柳色	liǔ sè
柳荫	liǔ yīn
柳阴	liǔ yīn
柳青	liǔ qīng
柴火	chái huǒ
柴炭	chái tàn
柴门	chái mén
柿子	shì zi
栅子	zhà zǐ
栅栏	zhà lán
标准	biāo zhǔn
标尺	biāo chǐ
标志	biāo zhì
标挺	biāo tǐng
标明	biāo míng
标本	biāo běn
标点	biāo diǎn
标的	biāo dì
标示	biāo shì
标签	biāo qiān
标记	biāo jì
标识	biāo zhì
标语	biāo yǔ
标题	biāo tí
栈道	zhàn dào
栏杆	lán gān
栏门	lán mén
树丛	shù cóng
树人	shù rén
树叶	shù yè
树干	shù gàn
树影	shù yǐng
树怨	shù yuàn
树懒	shù lǎn
树木	shù mù
树本	shù běn
树杈	shù chà
树条	shù tiáo
树林	shù lín
树枝	shù zhī
树核	shù hé
树根	shù gēn
树栽	shù zāi
树梢	shù shāo
树畜	shù chù
树皮	shù pí
树立	shù lì
树胶	shù jiāo
树色	shù sè
树苗	shù miáo
栖息	qī xī
栗黄	lì huáng
校事	xiào shì
校准	jiào zhǔn
校刊	xiào kān
校园	xiào yuán
校徽	xiào huī
校正	jiào zhèng
校注	jiào zhù
校笺	xiào jiān
校舍	xiào shè
校订	jiào dìng
校释	xiào shì
校长	xiào zhǎng
校验	jiào yàn
株连	zhū lián
样儿	yàng ér
样品	yàng pǐn
样子	yàng zi
样式	yàng shì
样本	yàng běn
核反应	hé fǎn yìng
核反应堆	hé fǎn yìng duī
核实	hé shí
核对	hé duì
核心	hé xīn
核桃	hé táo
根基	gēn jī
根底	gēn dǐ
根据	gēn jù
根据地	gēn jù dì
根本	gēn běn
根深蒂固	gēn shēn dì gù
根源	gēn yuán
根究	gēn jiū
根系	gēn xì
格外	gé wài
格子	gé zi
格局	gé jú
格律	gé lǜ
格物	gé wù
格物致知	gé wù zhì zhī
格言	gé yán
格调	gé diào
栽培	zāi péi
栽插	zāi chā
栽种	zāi zhòng
桀骜	jié ào
桂冠	guì guān
桂子	guì zi
桂竹	guì zhú
桂花	guì huā
桃李	táo lǐ
桃源	táo yuán
桃源人	táo yuán rén
桃符	táo fú
桃花	táo huā
桃花源	táo huā yuán
桃都	táo dōu
桃都山	táo dōu shān
桃金娘	táo jīn niáng
桅杆	wéi gān
框架	kuāng jià
案件	àn jiàn
案例	àn lì
案头	àn tóu
案子	àn zi
案情	àn qíng
桌子	zhuō zi
桌帏	zhuō wéi
桌案	zhuō àn
桑林	sāng lín
桑葚	sāng shèn
桑间	sāng jiān
桓文	huán wén
档案	dàng àn
档案馆	dàng àn guǎn
桥头	qiáo tóu
桩家	zhuāng jiā
梁头	liáng tóu
梁山	liáng shān
梁思成	liáng sī chéng
梁架	liáng jià
梁武	liáng wǔ
梁武帝	liáng wǔ dì
梅姑	méi gū
梅花	méi huā
梅花翅	méi huā chì
梗塞	gěng sè
梗概	gěng gài
梢儿	shāo ér
梢头	shāo tóu
梢子	shāo zi
梢长	shāo zhǎng
梦境	mèng jìng
梦幻	mèng huàn
梦想	mèng xiǎng
梦游	mèng yóu
梦蝶	mèng dié
梧桐	wú tóng
梨园	lí yuán
梨园弟子	lí yuán dì zǐ
梨子	lí zi
梭鱼	suō yú
梯石	tī shí
梯级	tī jí
梳头	shū tóu
梳妆	shū zhuāng
梳妆打扮	shū zhuāng dǎ bàn
梳子	shū zi
梳洗	shū xǐ
梳理	shū lǐ
梵文	fàn wén
检查	jiǎn chá
检点	jiǎn diǎn
检票	jiǎn piào
检视	jiǎn shì
检阅	jiǎn yuè
检验	jiǎn yàn
棉大衣	mián dà yī
棉套	mián tào
棉籽	mián zǐ
棉絮	mián xù
棉花	mián huā
棉衣	mián yī
棉袄	mián ǎo
棉袍	mián páo
棍子	gùn zi
棍棒	gùn bàng
棒球	bàng qiú
棕榈	zōng lǘ
棘矜	jí jīn
棫阳宫	yù yáng gōng
森林	sēn lín
森森	sēn sēn
森然	sēn rán
森罗	sēn luó
森罗殿	sēn luó diàn
棱棱	léng léng
棱角	léng jiǎo
棺材	guān cái
椅子	yǐ zi
椅背	yǐ bèi
椅靠	yǐ kào
植杖	zhí zhàng
植树	zhí shù
植株	zhí zhū
植物	zhí wù
植物学	zhí wù xué
椒丘	jiāo qiū
椭圆	tuǒ yuán
椰子	yē zi
楔子	xiē zi
楚人一炬	chǔ rén yī jù
楚楚	chǔ chǔ
楚王	chǔ wáng
楞楞	léng léng
楷模	kǎi mó
楼台	lóu tái
楼头	lóu tóu
楼板	lóu bǎn
楼梯	lóu tī
楼船	lóu chuán
楼阁	lóu gé
概念	gài niàn
概括	gài kuò
概率	gài lǜ
概要	gài yào
概貌	gài mào
概述	gài shù
榆关	yú guān
榆柳	yú liǔ
榕树	róng shù
榜样	bǎng yàng
榜首	bǎng shǒu
榫头	sǔn tóu
榫眼	sǔn yǎn
榴弹	liú dàn
槐蕊	huái ruǐ
樊川	fán chuān
樊笼	fán lóng
模仿	mó fǎng
模型	mó xíng
模式	mó shì
模拟	mó nǐ
模板	mú bǎn
模样	mú yàng
模棱	mó léng
模棱两可	mó léng liǎng kě
模模糊糊	mó mó hū hū
模糊	mó hú
模范	mó fàn
横七竖八	héng qī shù bā
横幅	héng fú
横断	héng duàn
横断面	héng duàn miàn
横暴	hèng bào
横木	héng mù
横梁	héng liáng
横槊	héng shuò
横槊赋诗	héng shuò fù shī
横江	héng jiāng
横渡	héng dù
横生	héng shēng
横眉	héng méi
横眉立目	héng méi lì mù
横秋	héng qiū
横肉	héng ròu
横行	héng xíng
横行霸道	héng xíng bà dào
横谈	héng tán
横贯	héng guàn
横越	héng yuè
横跨	héng kuà
横过	héng guò
横额	héng é
横驰	héng chí
樽酒	zūn jiǔ
橄榄	gǎn lǎn
橐驼	tuó tuó
橘子	jú zi
橘子洲	jú zi zhōu
橘颂	jú sòng
橘黄	jú huáng
橙子	chéng zi
橡皮	xiàng pí
橡皮筋	xiàng pí jīn
橡胶	xiàng jiāo
檄文	xí wén
檐头	yán tóu
檐牙	yán yá
欠债	qiàn zhài
欠缺	qiàn quē
次世	cì shì
次主	cì zhǔ
次之	cì zhī
次传	cì chuán
次公	cì gōng
次后	cì hòu
次家	cì jiā
次将	cì jiāng
次序	cì xù
次日	cì rì
次次	cì cì
次生	cì shēng
次相	cì xiāng
次第	cì dì
次要	cì yào
欢乐	huān lè
欢会	huān huì
欢叫	huān jiào
欢呼	huān hū
欢和	huān hé
欢喜	huān xǐ
欢天喜地	huān tiān xǐ dì
欢快	huān kuài
欢悦	huān yuè
欢愉	huān yú
欢欣	huān xīn
欢歌	huān gē
欢爱	huān ài
欢笑	huān xiào
欢聚	huān jù
欢腾	huān téng
欢谑	huān xuè
欢迎	huān yíng
欢送	huān sòng
欢饮	huān yǐn
欣喜	xīn xǐ
欣幸	xīn xìng
欣慰	xīn wèi
欣欣	xīn xīn
欣欣向荣	xīn xīn xiàng róng
欣欣然	xīn xīn rán
欣然	xīn rán
欣赏	xīn shǎng
欣载	xīn zài
欧冶	ōu yě
欧美	ōu měi
欧阳	ōu yáng
欲念	yù niàn
欲望	yù wàng
欲求	yù qiú
欺人太甚	qī rén tài shèn
欺侮	qī wǔ
欺压	qī yā
欺负	qī fù
欺软怕硬	qī ruǎn pà yìng
欺骗	qī piàn
款子	kuǎn zi
款式	kuǎn shì
款待	kuǎn dài
歆享	xīn xiǎng
歇后	xiē hòu
歇后语	xiē hòu yǔ
歇息	xiē xī
歇憩	xiē qì
歇歇	xiē xiē
歇腿	xiē tuǐ
歉意	qiàn yì
歌吟	gē yín
歌咏	gē yǒng
歌唱	gē chàng
歌喉	gē hóu
歌声	gē shēng
歌女	gē nǚ
歌子	gē zi
歌手	gē shǒu
歌曲	gē qǔ
歌舞	gē wǔ
歌词	gē cí
歌颂	gē sòng
止于至善	zhǐ yú zhì shàn
止境	zhǐ jìng
止息	zhǐ xī
止是	zhǐ shì
正一	zhèng yī
正业	zhèng yè
正中	zhèng zhōng
正义	zhèng yì
正事	zhèng shì
正人	zhèng rén
正人君子	zhèng rén jūn zǐ
正令	zhèng lìng
正传	zhèng zhuàn
正使	zhèng shǐ
正像	zhèng xiàng
正入	zhèng rù
正刺	zhèng cì
正午	zhèng wǔ
正告	zhèng gào
正在	zhèng zài
正坐	zhèng zuò
正处	zhèng chù
正大	zhèng dà
正大光明	zhèng dà guāng míng
正好	zhèng hǎo
正妻	zhèng qī
正宫	zhèng gōng
正对	zhèng duì
正常	zhèng cháng
正式	zhèng shì
正当	zhèng dāng
正心	zhèng xīn
正心诚意	zhèng xīn chéng yì
正思	zhèng sī
正意	zhèng yì
正房	zhèng fáng
正才	zhèng cái
正方	zhèng fāng
正旦	zhēng dàn
正是	zhèng shì
正月	zhēng yuè
正朝	zhèng cháo
正本	zhèng běn
正本清源	zhèng běn qīng yuán
正正	zhèng zhèng
正正经经	zhèng zhèng jīng jīng
正气	zhèng qì
正法	zhèng fǎ
正派	zhèng pài
正犯	zhèng fàn
正理	zhèng lǐ
正电	zhèng diàn
正直	zhèng zhí
正确	zhèng què
正站	zhèng zhàn
正等	zhèng děng
正经	zhèng jīng
正统	zhèng tǒng
正能量	zhèng néng liàng
正脊	zhèng jí
正襟危坐	zhèng jīn wēi zuò
正要	zhèng yào
正视	zhèng shì
正角	zhèng jiǎo
正话	zhèng huà
正赤	zhèng chì
正路	zhèng lù
正身	zhèng shēn
正适	zhèng shì
正道	zhèng dào
正道直行	zhèng dào zhí xíng
正错	zhèng cuò
正长	zhèng zhǎng
正门	zhèng mén
正面	zhèng miàn
正题	zhèng tí
此刻	cǐ kè
此前	cǐ qián
此后	cǐ hòu
此地	cǐ dì
此外	cǐ wài
此岸	cǐ àn
此时	cǐ shí
此生	cǐ shēng
此起彼伏	cǐ qǐ bǐ fú
此间	cǐ jiān
步伐	bù fá
步入	bù rù
步兵	bù bīng
步子	bù zi
步履	bù lǚ
步枪	bù qiāng
步行	bù xíng
步调	bù diào
步调一致	bù diào yī zhì
步道	bù dào
步骤	bù zhòu
武侯	wǔ hóu
武侯祠	wǔ hóu cí
武元	wǔ yuán
武关	wǔ guān
武力	wǔ lì
武功	wǔ gōng
武勇	wǔ yǒng
武器	wǔ qì
武官	wǔ guān
武将	wǔ jiàng
武德	wǔ dé
武林	wǔ lín
武气	wǔ qì
武汉大学	wǔ hàn dà xué
武汉市	wǔ hàn shì
武装	wǔ zhuāng
武装力量	wǔ zhuāng lì liàng
武阳	wǔ yáng
歧异	qí yì
歧路	qí lù
歪曲	wāi qū
歹毒	dǎi dú
死争	sǐ zhēng
死亡	sǐ wáng
死伤	sǐ shāng
死信	sǐ xìn
死公	sǐ gōng
死刑	sǐ xíng
死别	sǐ bié
死力	sǐ lì
死去活来	sǐ qù huó lái
死因	sǐ yīn
死地	sǐ dì
死尸	sǐ shī
死心	sǐ xīn
死心眼	sǐ xīn yǎn
死期	sǐ qī
死板	sǐ bǎn
死水	sǐ shuǐ
死活	sǐ huó
死生	sǐ shēng
死病	sǐ bìng
死直	sǐ zhí
死罪	sǐ zuì
死而不朽	sǐ ér bù xiǔ
死而后已	sǐ ér hòu yǐ
死而无怨	sǐ ér wú yuàn
死脑筋	sǐ nǎo jīn
死节	sǐ jié
死讯	sǐ xùn
死鬼	sǐ guǐ
歼灭	jiān miè
殃民	yāng mín
殉职	xùn zhí
殉葬	xùn zàng
殊不知	shū bù zhī
殊事	shū shì
殊俗	shū sú
殊死	shū sǐ
殊类	shū lèi
残书	cán shū
残余	cán yú
残喘	cán chuǎn
残废	cán fèi
残忍	cán rěn
残暴	cán bào
残杀	cán shā
残疾	cán jí
残破	cán pò
残缺	cán quē
残缺不全	cán quē bù quán
残羹冷炙	cán gēng lěng zhì
残贼	cán zéi
残迹	cán jì
残酷	cán kù
残酷无情	cán kù wú qíng
残阳	cán yáng
残骸	cán hái
殒命	yǔn mìng
殒身	yǔn shēn
殒身不恤	yǔn shēn bú xù
殖民	zhí mín
殖民地	zhí mín dì
殡葬	bìn zàng
殴打	ōu dǎ
段落	duàn luò
殷勤	yīn qín
殷实	yīn shí
殷忧	yīn yōu
殷盛	yīn shèng
殿下	diàn xià
殿堂	diàn táng
毁坏	huǐ huài
毁弃	huǐ qì
毁灭	huǐ miè
毁谤	huǐ bàng
毅力	yì lì
毅然	yì rán
毋宁	wú nìng
毋庸	wú yōng
母亲	mǔ qīn
母兄	mǔ xiōng
母后	mǔ hòu
母家	mǔ jiā
母弟	mǔ dì
母本	mǔ běn
母校	mǔ xiào
母爱	mǔ ài
母系	mǔ xì
母语	mǔ yǔ
母钱	mǔ qián
每每	měi měi
每逢	měi féng
毒打	dú dǎ
毒素	dú sù
毒药	dú yào
毒蛇	dú shé
比价	bǐ jià
比伦	bǐ lún
比例	bǐ lì
比利时	bǐ lì shí
比及	bǐ jí
比喻	bǐ yù
比如	bǐ rú
比拟	bǐ nǐ
比方	bǐ fāng
比是	bǐ shì
比权量力	bǐ quán liàng lì
比来	bǐ lái
比比	bǐ bǐ
比画	bǐ huà
比笼	bǐ lóng
比美	bǐ měi
比赛	bǐ sài
比较	bǐ jiào
比重	bǐ zhòng
比量	bǐ liáng
比长	bǐ zhǎng
毕业	bì yè
毕剥	bì bāo
毕恭毕敬	bì gōng bì jìng
毕毕剥剥	bì bì bāo bō
毕生	bì shēng
毕竟	bì jìng
毕见	bì jiàn
毕露	bì lù
毗连	pí lián
毛厕	máo cè
毛坯	máo pī
毛坯房	máo pī fáng
毛巾	máo jīn
毛毛虫	máo máo chóng
毛泽	máo zé
毛泽东	máo zé dōng
毛病	máo bìng
毛皮	máo pí
毛竹	máo zhú
毛虫	máo chóng
毛衫	máo shān
毛诗	máo shī
毡帽	zhān mào
毡毯	zhān tǎn
毡笠	zhān lì
毫不介意	háo bù jiè yì
毫不含糊	háo bù hán hú
毫不在意	háo bù zài yì
毫不犹豫	háo bù yóu yù
